"year","month","day","hour","light","t.air","vpd","rain"
2003,1,22,15,591.143667,29.906,1.68439338250044,0
2003,1,22,16,126.519536,28.275,1.07509275975304,0
2003,1,22,17,0.565309,24.6,0.229603129522543,0
2003,1,22,18,0,24.431,0.0909242072817582,0
2003,1,22,19,0,24.178,0.0876392338860326,0
2003,1,22,20,0,24.257,0.137661356710836,2.1999996
2003,1,22,21,0,24.14,0.171487825818938,0
2003,1,22,22,0,24.153,0.181505259657422,0.27576
2003,1,22,23,0,23.918,0.128476688104357,0
2003,1,23,0,0,23.912,0.132567956379475,0
2003,1,23,1,0,23.801,0.129005643120952,0
2003,1,23,2,0,23.746,0.148131242407512,0
2003,1,23,3,0,23.716,0.180711453128244,0
2003,1,23,4,0,23.445,0.133672077694847,0
2003,1,23,5,0,23.094,0.0699540089395931,0
2003,1,23,6,124.127598,23.205,0.0766364609506254,0
2003,1,23,7,433.534421,23.7,0.119899774686593,0
2003,1,23,8,605.489811,24.745,0.18701090449401,0
2003,1,23,9,689.995966,25.907,0.514175065241083,0
2003,1,23,10,855.466069,26.916,0.789010867818773,0
2003,1,23,11,540.722857,26.166,0.57378181487153,0.10008
2003,1,23,12,1045.138892,26.899,0.775591773978224,0
2003,1,23,13,1297.213694,28.361,1.10496723152552,0
2003,1,23,14,1062.731564,28.626,1.24525656338232,0
2003,1,23,15,1203.386567,29.3,1.37830310576098,0
2003,1,23,16,198.815108,28.205,1.17813690966554,0
2003,1,23,17,25.999187,27.287,0.960291812527616,0
2003,1,23,18,0,27.244,0.872429532435774,0
2003,1,23,19,0,26.36,0.634761254140884,0
2003,1,23,20,0,26.134,0.506396884950624,0
2003,1,23,21,0,26.235,0.609777861166947,0
2003,1,23,22,0,26.078,0.615868469591693,0
2003,1,23,23,0,25.424,0.465582277529126,0
2003,1,24,0,0,24.847,0.324617049229775,0
2003,1,24,1,0,24.389,0.261688484694481,0
2003,1,24,2,0,24.068,0.167197453043029,0
2003,1,24,3,0,23.833,0.103701073371328,0
2003,1,24,4,0,23.599,0.0412748226189907,0
2003,1,24,5,0,23.291,0.000181371776200923,0
2003,1,24,6,97.564473,23.298,0.00724697540131602,0
2003,1,24,7,301.395613,23.669,0.056385738908896,0
2003,1,24,8,450.142715,24.373,0.187541209739107,0
2003,1,24,9,796.362716,25.389,0.443743652848368,0
2003,1,24,10,688.15974,26.187,0.672181055966993,0
2003,1,24,11,1186.660367,26.845,0.86456143682208,0
2003,1,24,12,1340.782246,27.944,1.1078534288097,0
2003,1,24,13,954.111804,27.908,1.07551647699574,0
2003,1,24,14,339.8709,25.531,0.406517496477258,0
2003,1,24,15,394.611731,26.516,0.539149802604479,0
2003,1,24,16,269.625887,27.556,0.820671306261185,0
2003,1,24,17,79.941639,27.637,0.904084678977327,0
2003,1,24,18,0,27.193,0.820892957234295,0
2003,1,24,19,0,26.728,0.824796539637818,0
2003,1,24,20,0,26.441,0.69166184002622,0
2003,1,24,21,0,26.159,0.656486278508489,0
2003,1,24,22,0,25.772,0.563792381119601,0
2003,1,24,23,0,25.212,0.431215655956162,0
2003,1,25,0,0,24.785,0.317748340066459,0
2003,1,25,1,0,24.061,0.118415905149474,0
2003,1,25,2,0,23.494,-0.0196439393734478,0
2003,1,25,3,0,23.242,-0.0398837909953547,0
2003,1,25,4,0,23.113,-0.0482410026360029,0
2003,1,25,5,0,23.144,-0.0405721369702734,1.1212488
2003,1,25,6,136.465684,23.285,-0.0379588911333548,0
2003,1,25,7,443.689875,23.915,0.0164090301937976,0
2003,1,25,8,697.620554,25.063,0.151620935845974,0
2003,1,25,9,817.943627,26.132,0.511894739566121,0
2003,1,25,10,965.12002,26.834,0.652303186623348,0
2003,1,25,11,1294.374353,27.902,0.989278685745252,0
2003,1,25,12,2388.381626,29.243,1.43622107786327,0
2003,1,25,13,1175.929093,29.748,1.54716550503718,0
2003,1,25,14,1040.12286,29.281,1.31166524589974,0
2003,1,25,15,321.360115,28.797,1.12250697898204,0
2003,1,25,16,163.530595,27.822,0.77410141135047,0
2003,1,25,17,23.836206,27.723,0.726259469792319,1.3891284
2003,1,25,18,0,27.659,0.721901003865971,0
2003,1,25,19,0,27.076,0.573989300069245,0
2003,1,25,20,0,26.178,0.329973309874243,0
2003,1,25,21,0,26.275,0.482059048135203,0
2003,1,25,22,0,25.747,0.255215729445184,0
2003,1,25,23,0,25.611,0.281369504414553,0
2003,1,26,0,0,25.107,0.191832106766392,1.5000012
2003,1,26,1,0,24.573,0.0260321412730504,0
2003,1,26,2,0,24.258,-0.000181013358086179,0
2003,1,26,3,0,24.011,-0.0469714440584439,0
2003,1,26,4,0,24.184,-0.00917543340418359,0
2003,1,26,5,0,23.932,-0.0191293293796209,0
2003,1,26,6,141.957453,23.833,0.00956807337132792,0
2003,1,26,7,364.18787,24.583,0.127549259614773,0
2003,1,26,8,260.574545,24.286,0.077867877761034,0
2003,1,26,9,292.054076,23.633,0.163771737013446,0
2003,1,26,10,226.986416,23.064,0.0362168115607737,0
2003,1,26,11,875.825419,23.895,0.135535392711388,0
2003,1,26,12,767.077242,24.63,0.312280172943056,0
2003,1,26,13,846.21776,25.297,0.363717087631882,0
2003,1,26,14,402.911765,25.151,0.386089140711904,0
2003,1,26,15,625.207076,24.345,0.160194350884881,0
2003,1,26,16,261.076331,23.584,0.0714307622874921,0
2003,1,26,17,227.079644,23.741,0.154900398173556,0
2003,1,26,18,0,23.765,0.196271525508555,0
2003,1,26,19,0,23.857,0.260485226787849,0
2003,1,26,20,0,23.445,0.0731230776948468,0
2003,1,26,21,0,23.033,0.0064959849531836,0
2003,1,26,22,0,22.836,-0.0436823597130114,0
2003,1,26,23,0,22.524,-0.0642936039702255,0
2003,1,27,0,0,22.307,0.12487836766065,0
2003,1,27,1,0,22.852,0.320331247458144,0
2003,1,27,2,0,22.142,0.10362243208303,1.2365388
2003,1,27,3,0,21.745,-0.0247908429011314,0
2003,1,27,4,0,21.683,-0.013048402490063,0.7404804
2003,1,27,5,0,21.659,-0.0382306017122969,0
2003,1,27,6,128.10624,21.855,-0.0534642243526005,0
2003,1,27,7,367.073825,22.266,-0.0644037880076112,0
2003,1,27,8,832.367461,23.465,0.0378981875357689,0
2003,1,27,9,858.587836,25.258,0.371996374911867,0
2003,1,27,10,1666.622789,26.958,0.853421111522495,0
2003,1,27,11,1573.965125,28.277,1.11881903306419,0
2003,1,27,12,1510.032196,27.178,0.731757266833858,0
2003,1,27,13,1475.718808,28.636,1.19635600377752,0
2003,1,27,14,1844.06812,29.327,1.32107298504363,0
2003,1,27,15,1173.033998,28.748,1.14647241145469,0
2003,1,27,16,777.290278,28.433,1.137880067594,0
2003,1,27,17,168.128472,28.221,1.09091453369642,0
2003,1,27,18,0,27.817,1.06085639313437,0
2003,1,27,19,0,27.487,1.13420221247559,0
2003,1,27,20,0,25.97,0.276328515930362,0
2003,1,27,21,0,25.986,0.539154830210945,0
2003,1,27,22,0,25.513,0.411860437015254,0
2003,1,27,23,0,25.174,0.398051164360655,0
2003,1,28,0,0,24.79,0.294733823691673,0
2003,1,28,1,0,24.778,0.413952530747769,0
2003,1,28,2,0,24.4,0.264047653016761,0
2003,1,28,3,0,23.938,0.111738324124013,0
2003,1,28,4,0,23.562,0.0295739211300359,0
2003,1,28,5,6.87785,23.371,0.0113502449928649,0
2003,1,28,6,156.858852,23.556,0.0446983919094119,0.584874
2003,1,28,7,272.043417,23.977,0.115309033607575,0.6060564
2003,1,28,8,361.019032,24.776,0.215672901158113,0
2003,1,28,9,1126.620164,25.495,0.430240424872396,0
2003,1,28,10,798.809951,26.162,0.530740746523006,0
2003,1,28,11,893.287389,26.829,0.588200415615383,0
2003,1,28,12,946.000054,27.646,0.776676364475229,0
2003,1,28,13,604.931357,27.838,0.760548709928521,0
2003,1,28,14,1102.472284,28.858,0.97542067229783,0
2003,1,28,15,691.351885,28.288,0.764343693465621,0
2003,1,28,16,634.50337,28.714,0.895096651222113,0
2003,1,28,17,27.446963,28.239,0.863453456726981,0
2003,1,28,18,0,27.679,0.675800762289039,0
2003,1,28,19,0,26.899,0.542617173978224,0
2003,1,28,20,0,25.929,0.136239190112559,0
2003,1,28,21,0,25.967,0.410990360931727,0
2003,1,28,22,0,25.637,0.425618428815882,0
2003,1,28,23,0,24.632,0.209932977619946,0
2003,1,29,0,0,23.728,0.0255005679081073,0
2003,1,29,1,0,23.765,0.072072125508555,0
2003,1,29,2,0,23.519,0.0368387243606429,0
2003,1,29,3,0,23.458,0.00500751749227391,0
2003,1,29,4,0,23.439,0.00306258871190312,0.7226784
2003,1,29,5,0,23.236,-0.0157345849487625,0
2003,1,29,6,72.883731,23.297,-0.00503333810364515,0
2003,1,29,7,233.249601,23.594,0.0620721722197572,0
2003,1,29,8,636.45476,24.466,0.227148838899136,0
2003,1,29,9,1304.191627,26.023,0.675732003784757,0
2003,1,29,10,966.466799,26.677,0.891797471542841,0
2003,1,29,11,1427.237963,27.11,1.01654020180984,0
2003,1,29,12,1386.897202,28.021,1.28714160460849,0
2003,1,29,13,2059.894596,29.123,1.66364350748262,0
2003,1,29,14,1869.709019,29.739,1.81747052222787,0
2003,1,29,15,1143.466098,29.687,1.84942750778841,0
2003,1,29,16,541.742881,27.254,1.01063757683553,0
2003,1,29,17,127.908359,26.094,0.623644997922037,0
2003,1,29,18,0,25.102,0.369455225712444,0
2003,1,29,19,0,24.519,0.176862192931666,0
2003,1,29,20,0,24.142,0.131619881037857,0
2003,1,29,21,0,23.833,0.201222373371328,0
2003,1,29,22,0,23.642,0.186043390520159,0
2003,1,29,23,0,23.482,0.174845126493098,0
2003,1,30,0,0,23.451,0.169915596133856,0
2003,1,30,1,0,23.26,0.126263350205456,0
2003,1,30,2,0,23.125,0.0879997618726898,0
2003,1,30,3,0,23.082,0.0790622975266579,0
2003,1,30,4,0,22.884,0.042873508790831,0
2003,1,30,5,2.98878,22.773,0.0569641925571487,0
2003,1,30,6,171.643716,23.045,0.129727405741895,0
2003,1,30,7,644.037304,24.411,0.289075676404421,0
2003,1,30,8,694.417441,25.492,0.404873388381449,0
2003,1,30,9,709.085313,25.925,0.522278645603761,0
2003,1,30,10,842.802142,26.816,0.721939992248636,0
2003,1,30,11,1022.734924,27.417,0.940655309276702,0
2003,1,30,12,1071.112944,28.282,1.09927296388929,0
2003,1,30,13,1244.623505,29.232,1.43121527834468,0
2003,1,30,14,797.94485,29.442,1.50805188074859,0
2003,1,30,15,252.109534,26.906,0.886988675306345,0
2003,1,30,16,568.74107,27.321,0.758343350364934,0
2003,1,30,17,165.750244,27.419,0.819840262955443,0
2003,1,30,18,0,26.61,0.776140015584581,0
2003,1,30,19,0,25.966,0.510584196377424,0
2003,1,30,20,0,25.431,0.358955409486891,0
2003,1,30,21,0,24.934,0.254258922537991,0
2003,1,30,22,0,24.421,0.122631564102213,0
2003,1,30,23,0,23.839,-0.0101303162486368,0
2003,1,31,0,0,23.697,0.00599059881362773,0
2003,1,31,1,0,23.444,0.00373662332116442,0
2003,1,31,2,0,23.285,-0.0492269911333549,0
2003,1,31,3,0,23.248,-0.0718417705432555,0
2003,1,31,4,0,23.23,-0.0795873524905715,0.29988
2003,1,31,5,0,23.242,-0.0687452909953548,0
2003,1,31,6,78.958632,23.346,-0.037559676708605,0
2003,1,31,7,350.835701,23.754,0.022498295474727,0
2003,1,31,8,543.388995,24.479,0.0977213681169498,0
2003,1,31,9,832.313078,25.601,0.420526222613928,0
2003,1,31,10,419.562103,25.874,0.595010229105453,0
2003,1,31,11,927.921134,25.353,0.345540158549579,0
2003,1,31,12,1141.250562,26.926,0.754220825332554,0
2003,1,31,13,1022.39126,28.086,1.17484966746746,0
2003,1,31,14,599.869625,27.494,1.00295318150004,0
2003,1,31,15,780.858534,27.951,0.947965760352271,0
2003,1,31,16,674.401298,28.446,1.21055916911669,0
2003,1,31,17,282.927329,28.65,1.35232536590862,0
2003,1,31,18,0,26.969,0.842194679297008,0
2003,1,31,19,0,26.416,0.716718671325916,0
2003,1,31,20,0,25.983,0.547417584338436,0
2003,1,31,21,0,25.672,0.566920116242687,0
2003,1,31,22,0,25.486,0.458022385750281,0
2003,1,31,23,0,25.306,0.37342686498999,0
2003,1,1,0,0,24.723,0.214430151450098,0
2003,2,1,1,0,23.255,-0.0400546005748637,0
2003,2,1,2,0,22.879,-0.0542563217135812,0
2003,2,1,3,0,22.799,-0.0354705020882577,0
2003,2,1,4,0,22.849,-0.059313421395327,0
2003,2,1,5,0,22.831,-0.0602617505168586,3.887226
2003,2,1,6,49.847275,22.855,-0.0698360034693146,2.66823
2003,2,1,7,217.86561,23.003,-0.103756157701106,0
2003,2,1,8,365.512713,23.477,-0.0753089481085993,0
2003,2,1,9,367.659699,23.105,-0.0375849575314904,0
2003,2,1,10,1103.928743,22.529,-0.010145690380341,0
2003,2,1,11,880.336466,23.171,0.0468395676818867,0
2003,2,1,12,1258.506708,24.525,0.209591815252943,0.19476
2003,2,1,13,849.762252,25.504,0.36124227518803,0.8843508
2003,2,1,14,817.534612,26.478,0.673143995811657,3.8942028
2003,2,1,15,1158.77377,27.109,0.812072659945353,1.373166
2003,2,1,16,111.347593,26.503,0.72968295046969,0.27684
2003,2,1,17,90.231451,25.869,0.405092851838268,0
2003,2,1,18,0,25.355,0.257660330756996,0
2003,2,1,19,0,25.048,0.189308121345714,0
2003,2,1,20,0,25.514,0.352136816214295,0
2003,2,1,21,0,24.902,0.33428012231409,0
2003,2,1,22,0,23.928,0.0978726886444194,0
2003,2,1,23,0,24.035,0.214387660647067,0
2003,2,2,0,0,24.017,0.186366550172658,0
2003,2,2,1,0,23.796,0.0962903455888857,0
2003,2,2,2,0,23.334,-0.0500836800004381,0
2003,2,2,3,0,22.8,-0.0171679664980187,0
2003,2,2,4,0,22.695,-0.0483640265559919,0
2003,2,2,5,0,22.855,-0.0646664034693143,0
2003,2,2,6,119.332754,22.922,-0.0371959832840458,0
2003,2,2,7,391.723948,23.31,0.0651700467532712,0
2003,2,2,8,259.215427,22.094,-0.0562131799346859,0
2003,2,2,9,1058.801821,22.9,0.122212566212124,0
2003,2,2,10,1053.833774,24.747,0.436205632759529,0.11124
2003,2,2,11,1060.589605,25.509,0.595263520440616,0
2003,2,2,12,1001.912176,25.995,0.651878020337064,0
2003,2,2,13,755.376214,26.524,0.760492729325252,0
2003,2,2,14,371.835765,24.971,0.226051035626591,0
2003,2,2,15,308.223193,24.866,0.119063515986226,0
2003,2,2,16,308.03171,25.539,0.375388354809044,0
2003,2,2,17,213.238942,25.209,0.363677669184835,0
2003,2,2,18,0,24.488,0.239601328939404,0
2003,2,2,19,0,23.993,0.147788399776397,0
2003,2,2,20,0,23.795,0.0639916539690977,0
2003,2,2,21,0,23.685,0.0861824281033217,0
2003,2,2,22,0,23.53,0.117727989994231,0
2003,2,2,23,0,23.177,0.0883697301443651,0
2003,2,3,0,0,22.976,0.0551898692828936,0
2003,2,3,1,0,23.167,0.11127467352856,0
2003,2,3,2,0,23.028,0.0716872832123023,0
2003,2,3,3,0,22.975,0.056399262474585,0
2003,2,3,4,0,22.823,0.0208456072301701,0
2003,2,3,5,0,22.597,-0.054392919418957,0
2003,2,3,6,69.36346,22.646,-0.0758618253317214,0
2003,2,3,7,134.036272,22.898,-0.0980036784847793,0
2003,2,3,8,224.838059,22.585,-0.166758201102086,0
2003,2,3,9,425.747598,22.1,-0.108080064902699,1.6070796
2003,2,3,10,1237.457745,22.566,-0.050726320214765,0
2003,2,3,11,1393.550208,24.396,0.277992485466855,0
2003,2,3,12,889.096699,24.742,0.24887993478287,2.0491452
2003,2,3,13,833.668083,25.341,0.385214961230452,1.8982692
2003,2,3,14,716.743262,26.403,0.533336694515266,0
2003,2,3,15,738.451676,27.342,0.739271333759202,0
2003,2,3,16,702.758148,27.328,0.770698880281408,0
2003,2,3,17,154.051501,27.149,0.734771815626314,0
2003,2,3,18,0,25.51,0.17142305955192,0
2003,2,3,19,0,24.673,0.00962407938032284,0
2003,2,3,20,0,24.617,-0.0368898174178005,0.20232
2003,2,3,21,0,24.611,0.0354098518079944,0
2003,2,3,22,0,24.37,0.00576476747463239,0
2003,2,3,23,0,23.987,0.00723565626586042,0
2003,2,4,0,0,23.747,0.0292433790760191,0
2003,2,4,1,0,23.562,0.0426369211300357,0
2003,2,4,2,0,23.445,0.00513817769484692,0
2003,2,4,3,0,23.322,-0.0286846719468472,0
2003,2,4,4,0,23.224,-0.0598104937078459,0
2003,2,4,5,0,23.322,-0.0429547719468477,0
2003,2,4,6,94.623678,23.445,-0.0166827223051529,0
2003,2,4,7,166.899142,23.508,0.0036511697067354,0
2003,2,4,8,396.213059,23.86,0.034579360812264,0.10008
2003,2,4,9,777.818113,24.599,0.221822030741296,0
2003,2,4,10,691.445113,24.87,0.321163414975973,0
2003,2,4,11,874.436596,24.954,0.426217553415697,0
2003,2,4,12,731.210968,24.741,0.320054564260696,0
2003,2,4,13,642.590442,25.303,0.298350483159913,0
2003,2,4,14,484.526481,25.706,0.426723144850528,0
2003,2,4,15,338.899318,25.452,0.309805442090189,0.3967308
2003,2,4,16,288.653539,25.589,0.252886352474769,0
2003,2,4,17,110.145226,25.689,0.292923821147123,0
2003,2,4,18,0,25.529,0.238755407207541,0
2003,2,4,19,0,25.564,0.298443264619322,0
2003,2,4,20,0,25.323,0.20316465090497,0
2003,2,4,21,0,25.212,0.233939255956161,0
2003,2,4,22,0,24.995,0.197928391505317,0
2003,2,4,23,0,25.075,0.275456239460267,0
2003,2,5,0,0,24.185,0.0448074051396929,0
2003,2,5,1,0,23.873,0.036630844480162,0
2003,2,5,2,0,23.789,0.0607361994222093,0
2003,2,5,3,0,23.814,0.15245098458746,0
2003,2,5,4,0,23.947,0.292570085770425,1.7417736
2003,2,5,5,0,23.74,0.271881017145606,0
2003,2,5,6,100.310129,23.778,0.23517331816834,0
2003,2,5,7,263.083932,23.959,0.161070613697468,0
2003,2,5,8,946.022904,24.907,0.196413000782532,0
2003,2,5,9,913.777441,26.182,0.591637938289452,0
2003,2,5,10,951.093319,27.004,0.766799736172812,0
2003,2,5,11,909.463361,27.895,0.993248768082656,0
2003,2,5,12,1411.007608,28.276,0.990111940764884,0
2003,2,5,13,1410.811098,29.09,1.30554138943703,0
2003,2,5,14,851.972304,29.21,1.41920604508641,0
2003,2,5,15,758.545966,29.571,1.4893654911761,0
2003,2,5,16,626.540602,29.781,1.54805933502625,0
2003,2,5,17,209.253445,29.582,1.48885364293602,0
2003,2,5,18,0,28.23,1.07265858896247,0
2003,2,5,19,0,27.105,0.734626899869762,0
2003,2,5,20,0,26.581,0.553477519656594,0
2003,2,5,21,0,26.473,0.50554636892287,0
2003,2,5,22,0,25.842,0.295930070500777,0
2003,2,5,23,0,25.232,0.168582776793631,0
2003,2,6,0,0,24.776,0.0970336011581132,0
2003,2,6,1,0,24.569,0.135942143288377,0
2003,2,6,2,0,24.253,0.0776421318432305,0
2003,2,6,3,0,24.08,0.140722007665335,0
2003,2,6,4,0,23.611,0.194553863530013,0
2003,2,6,5,0,23.242,0.132037009004645,0
2003,2,6,6,161.766118,23.366,0.104740644777908,0
2003,2,6,7,378.588397,24.076,0.185913372229028,0
2003,2,6,8,628.140559,25.23,0.323375746557543,0.20016
2003,2,6,9,669.875627,25.845,0.545979502255443,0
2003,2,6,10,681.543294,26.256,0.706056771839562,0
2003,2,6,11,1146.602946,27.128,0.954724092213865,0
2003,2,6,12,864.494561,27.405,0.929898801114455,0
2003,2,6,13,1240.47623,28.361,1.14213413152552,0
2003,2,6,14,1116.661677,28.652,1.30915897252588,0
2003,2,6,15,449.527593,27.895,1.05444996808266,0.2466
2003,2,6,16,594.185459,27.208,0.73803597256771,0
2003,2,6,17,168.575418,27.331,0.901111127122598,0
2003,2,6,18,0,26.841,0.723244051772678,0
2003,2,6,19,0,26.078,0.438506169591693,0
2003,2,6,20,0,25.76,0.310037794119494,0
2003,2,6,21,0,24.565,0.18714379917858,0
2003,2,6,22,0,22.88,0.0570935265377623,0
2003,2,6,23,0,22.67,0.0371658257855536,0
2003,2,7,0,0,22.56,0.0673596180930747,0
2003,2,7,1,0,22.388,0.103899358629727,0
2003,2,7,2,0,22.296,0.15981765028293,2.1981348
2003,2,7,3,0,22.106,0.164780460382032,0
2003,2,7,4,0,21.947,0.137933986536783,0
2003,2,7,5,0.957415,22.05,0.158942415162529,0
2003,2,7,6,140.764226,22.462,0.145091215432387,0.29988
2003,2,7,7,494.021113,23.811,0.22579443551522,0
2003,2,7,8,805.54476,24.814,0.263936405425358,0
2003,2,7,9,1173.726353,26.026,0.547259578333053,0
2003,2,7,10,1613.572858,27.371,0.903694180230872,0
2003,2,7,11,1516.08379,28.564,1.24345832457302,0
2003,2,7,12,1484.504176,29.172,1.32343238004365,0
2003,2,7,13,922.671118,29.354,1.29406186680087,0
2003,2,7,14,568.625449,26.321,0.393967021244104,0
2003,2,7,15,1407.326473,29.3,1.00110950576098,0
2003,2,7,16,721.676577,29.388,1.09246434037745,0
2003,2,7,17,84.338893,28.071,0.81923846667779,0
2003,2,7,18,0,27.118,0.57369552337427,0
2003,2,7,19,0,26.922,0.577764594497566,0
2003,2,7,20,0,26.097,0.356612158623637,0
2003,2,7,21,0,25.733,0.37771598111344,0
2003,2,7,22,0,26.221,0.552730521358372,0
2003,2,7,23,0,25.903,0.509814018308794,0
2003,2,8,0,0,25.175,0.358563370813111,0
2003,2,8,1,0,24.661,0.259520882046854,0
2003,2,8,2,0,24.259,0.145724326059498,0
2003,2,8,3,0,23.987,0.10781765626586,0
2003,2,8,4,0,23.58,0.0285760961655805,0
2003,2,8,5,3.571912,23.371,0.00533604499286522,0
2003,2,8,6,202.859558,23.667,0.0379332191660078,0
2003,2,8,7,531.625358,24.696,0.240321413526354,0
2003,2,8,8,463.78188,25.156,0.260221636504484,0
2003,2,8,9,734.007351,25.913,0.432354391520859,0
2003,2,8,10,784.317567,27.118,0.71159412337427,0
2003,2,8,11,1020.821465,27.933,0.938709080964759,0
2003,2,8,12,749.213569,28.377,1.0614594470406,0
2003,2,8,13,990.505456,27.262,0.622253310344309,0
2003,2,8,14,829.19451,27.291,0.504245020307153,0
2003,2,8,15,1297.942152,28.435,0.958230019732509,0
2003,2,8,16,762.452402,27.817,0.884587693134373,0
2003,2,8,17,168.592784,27.155,0.658993507743693,0
2003,2,8,18,0,26.703,0.534780880564961,0
2003,2,8,19,0,26.084,0.381333096968545,1.4436252
2003,2,8,20,0,26.009,0.332775608446624,0.5005836
2003,2,8,21,0,25.704,0.266633931673329,0
2003,2,8,22,0,25.3,0.39905509071111,0
2003,2,8,23,0,24.365,0.527176087696292,0
2003,2,9,0,0,23.747,0.450645079076019,0
2003,2,9,1,0,23.22,0.352682593395723,0
2003,2,9,2,0,23.045,0.281274405741895,0
2003,2,9,3,0,22.934,0.235722595250283,0
2003,2,9,4,0,22.83,0.175806638038607,0
2003,2,9,5,1.325757,22.768,0.123567203163405,0
2003,2,9,6,107.598365,23.07,0.127739682844389,0
2003,2,9,7,397.267358,23.619,0.157974828294251,0
2003,2,9,8,850.046963,25.074,0.344692018422061,0
2003,2,9,9,698.088979,25.407,0.452937293459448,0
2003,2,9,10,1268.982519,26.772,0.667041420414056,0
2003,2,9,11,873.789027,27.258,0.722661057129407,0
2003,2,9,12,1368.882262,28.027,0.866414149012718,0
2003,2,9,13,1391.810409,28.847,1.11227115747479,0
2003,2,9,14,1010.529368,29.146,1.27728868069369,0
2003,2,9,15,1485.261882,29.03,1.27689320386181,0
2003,2,9,16,783.563517,28.429,1.18162559966835,0
2003,2,9,17,68.590673,26.476,0.748686613706614,0
2003,2,9,18,0,25.786,0.418757360786483,0
2003,2,9,19,0,25.238,0.282964105128253,0
2003,2,9,20,0,25.573,0.416684444659629,0
2003,2,9,21,0,25.3,0.44051169071111,0
